mpid,formula,BG,fidelity
mp-756505,Cs3ScO3,2.7287,0
mp-773646,InP2H9(NO4)2,3.699099999999999,0
mp-763780,Fe(PO3)3,2.0249,0
mp-4992,ScCrC2,0.0,0
mp-27949,Si2H6O,5.2626,0
mp-24104,LiAlSi2H2O7,4.858,0
mp-30172,Ho3Ge3Ru2,0.0,0
mp-753397,Ga2CuO4,0.0,0
mp-557915,AlPO4,5.4597,0
mp-8056,Ca(BO2)2,6.020300000000001,0
mp-27407,Ca12Be17O29,3.6698999999999993,0
mp-17123,Si2Os,0.652000000000001,0
mp-1025692,Te2MoW2(SeS)2,0.0,0
mp-22935,CsBrF,2.4765,0
mp-29372,Cs2GaSb2,1.0828,0
mp-773119,Na2MnAsCO7,0.6423,0
mp-579677,ZnB3Ir4,0.0,0
mp-504898,Nb2Pd3Se8,0.491,0
mp-1018747,LaSbTe,0.0,0
mp-20380,HoMnSi,0.0,0
mp-1001831,LiB,1.4331,0
mp-21604,Sm3InS6,0.9908999999999992,0
mp-1008921,CdN,0.0,0
mp-567225,SiNi2(P2O7)2,4.3349,0
mp-505803,MnFeAs,0.0,0
mp-780685,Fe3O5F,0.0,0
mp-761935,Li3V3P8O29,1.2578,0
mp-765504,Li8Fe3Co5O16,0.0,0
mp-643913,CoH6(NCl)2,0.235199999999999,0
mp-29597,LaBN2,2.172799999999999,0
mp-704546,RbNaCr2O7,2.6638,0
mp-1006068,Gd2AgRh,0.0,0
mp-767938,LiFeSiO4,2.8707000000000003,0
mp-772367,K2WO4,4.5029,0
mp-767098,LiMn2O3F,0.0015,0
mp-744256,MnH5SO7,0.6941,0
mp-761636,Cr3Co(PO4)6,0.0,0
mp-24313,ZnH6(CO3)2,4.4692,0
mp-548658,RbPO3,4.5235,0
mp-695936,GeH10(N2F3)2,4.8966,0
mp-767598,LiVPO5,1.2921,0
mp-13467,Ce(GePd)2,0.0,0
mp-5168,AlSiP3,0.289499999999999,0
mp-989595,CsRb2InF6,4.8289,0
mp-763048,V2OF5,0.7114,0
mp-778446,Cr2(PS4)3,0.0,0
mp-762746,Li2Fe2SiO6,2.2232,0
mp-632656,HoH3,0.0515,0
mp-766805,Li2MnOF3,1.5105,0
mp-1030337,Te6Mo3WS2,0.0093,0
mp-973951,Lu2CuRh,0.0,0
mp-30491,MgCd3,0.0,0
mp-672333,PbCSNCl,3.1401,0
mp-755128,SmTlO2,1.7431,0
mp-555191,La3Si2Cl3O7,4.1096,0
mp-555866,K6Be4C6O19,4.8084,0
mp-850098,Fe10O9F11,0.804199999999999,0
mp-4728,Cu2GeSe3,0.0,0
mp-251,TaN,0.0,0
mp-866296,AlCuPd2,0.0,0
mp-974368,Rh3Pb,0.0,0
mp-21826,UNi5Ge3,0.0,0
mp-1535,TbSi2,0.0,0
mp-27355,Pb2OF2,2.8476,0
mp-695250,BaLa7Mg5Nb3O24,3.0726,0
mp-757404,Li2Cu2Si5O13,0.4739,0
mp-561132,K2Ge2PbS6,2.195599999999999,0
mp-12883,P,3.5354,0
mp-770106,Li4MnCrO6,0.9946,0
mp-1008677,TiO2,1.056499999999999,0
mp-862698,Ac2SiAu,0.0,0
mp-3442,CaTiO3,2.2434,0
mp-775450,Na5Ni2P2(CO7)2,0.0,0
mp-1018089,CaZnSe2,1.5191,0
mp-2175,TlF,2.196799999999999,0
mp-30507,CeIr5,0.0,0
mp-772801,LuBiO3,2.3018,0
mp-768283,UAs2H6O11,2.3704,0
mp-762931,Li(FeO2)3,0.0,0
mp-696127,Li10Ge(PSe6)2,1.0491,0
mp-866810,Ca2SnS4,2.442299999999999,0
mp-570782,MgCl2,5.1512,0
mp-18680,Tm8S11,0.0,0
mp-20370,UCuPO,0.0,0
mp-758004,K3Nb7O19,2.0722,0
mp-973276,HoLuCd2,0.0,0
mp-18778,Zr(WO4)2,3.6052,0
mp-18890,CaFe(SiO3)2,3.085499999999999,0
mp-742819,MoH12Pd(NO)4,2.8621,0
mp-7024,Tb2C3,0.0,0
mp-6198,SrGa2(SiO4)2,3.8803,0
mp-21835,Cs2In2Sb3,0.7882999999999991,0
mp-10183,MgSbPd,0.0,0
mp-542920,LaFeO3,1.3628999999999991,0
mp-757886,NdHS3O11,5.4826999999999995,0
mp-504806,K2Li14Pb3O14,1.9157,0
mp-567841,Be3P2,0.8891,0
mp-775498,LiNi(SO4)2,0.0,0
mp-1025731,Te2Mo2W(SeS)2,0.0,0
mp-29767,Pt5Se4,0.0,0
mp-16623,DyAl7Au3,0.0,0
mp-764864,LiFe2(BO3)2,0.799099999999999,0
mp-767232,LiV2(PO4)2,0.5545,0
mp-565979,MnBiAsO5,2.382,0
mp-556173,ZnAs2C6S12N12(OF2)6,2.2259,0
mp-530800,Er2TiO5,2.2043,0
mp-12668,Tb2SO2,2.9772000000000003,0
mp-770852,Li2TiNi2O5,2.0374,0
mp-775202,CrSb3(PO4)6,1.2841,0
mp-22690,TbCdF6,0.0,0
mp-2806,YbSn,0.0,0
mp-761655,Li2CoP2O7,2.2452,0
mp-997108,RbAgO2,1.1682,0
mp-571531,Cs3Mo2I9,0.9283,0
mp-9372,Ba2Cu(PO4)2,0.258499999999999,0
mp-510404,GdSe,0.0,0
mp-645979,RbCrF5,1.6165,0
mp-765669,Li7Mn3Co3O16,0.0819,0
mp-567596,In6Se7,0.019,0
mp-554885,Ba3Si6N4O9,4.372,0
mp-542469,Gd2Si2O7,2.7790999999999992,0
mp-779789,Li4Mn3Fe(BO3)4,2.9,0
mp-504747,V2Cu3O8,0.0049,0
mp-19829,YbCrSb3,0.0,0
mp-565953,Ba3NbFe3(SiO7)2,2.3971,0
mp-22210,Co2As,0.0,0
mp-761963,Li4NbCo5O12,0.0,0
mp-642318,Ba2Tl(NO2)5,0.7217999999999991,0
mp-28628,Li3FeN2,0.0,0
mp-765198,Li3MnF7,1.554,0
mp-754516,LiNiP,0.0,0
mp-540345,Cr2(PO4)3,0.0,0
mp-753864,Sr2Li2Nb4O13,1.4216,0
mp-771794,Li4Mn(TeO4)3,0.0,0
mp-770078,LiMnPCO7,0.9307,0
mp-558826,KHoBeF6,7.398199999999999,0
mp-15608,Ba(MnAs)2,0.0,0
mp-565522,KMoIO6,2.8641,0
mp-21766,Ba(InSe2)2,1.687,0
mp-2458,TbO2,0.0,0
mp-849474,Li2Mn5(CuO6)2,0.0613,0
mp-556004,Ba3In2Br2O5,1.2907,0
mp-19039,CdMoO4,2.4682,0
mp-556202,Cu(CO)4,0.0,0
mp-560039,NaY(SiO3)2,4.709,0
mp-975051,Rb3Ag,0.0,0
mp-763493,Li2VP3O10,2.2043,0
mp-7192,Sc2Sb,0.0,0
mp-10408,K2CN2,3.2015,0
mp-20753,CeCoC2,0.0,0
mp-18490,Sr2SmNb(CuO4)2,0.0,0
mp-10061,ErBPd3,0.0,0
mp-769798,Li4Mn5SnO12,0.0013,0
mp-690452,LiMn4(PO4)3,2.8719,0
mp-1027304,Te2Mo3WS6,0.0,0
mp-565217,Na2SrVP2O9,2.542599999999999,0
mp-761269,Li2AgF4,0.3751,0
mp-975106,Rb2Bi2O5,0.0,0
mp-11953,RbHg11,0.0,0
mp-972237,Tc3H,0.0,0
mp-755184,Sm2Se2O,1.679699999999999,0
mp-763378,Li3Fe2(CO3)4,1.7107,0
mp-771839,Na4Co2C4SO16,0.0,0
mp-862802,CsNpCuS3,0.0,0
mp-767672,LiVF5,1.9139,0
mp-775993,TiMn2Fe3(PO4)6,0.0,0
mp-975176,Rb2HgAu,0.0,0
mp-706339,MgB3H15O13,5.145,0
mp-770790,Li2FeNi3O8,0.0,0
mp-554383,Na2Si2O5,4.4573,0
mp-555546,MgAs2(XeF5)4,2.878,0
mp-849783,TeH14C3S3(N3F2)2,2.2372,0
mp-771419,Li3NiAsCO7,3.323899999999999,0
mp-15963,HfPRu,0.0,0
mp-33684,Ti(FeO2)2,1.123,0
mp-5556,U(SiRh)2,0.0,0
mp-1020724,Na7Al4P9O32,4.7512,0
mp-776315,Zr2N2O,1.681499999999999,0
mp-28294,Sb11F43,3.509299999999999,0
mp-20186,PrRuO3,0.0,0
mp-863012,CdH10C3NCl3,4.1544,0
mp-767754,Na5Bi2P(CO4)4,0.0,0
mp-557728,KCu4AsS4,1.305999999999999,0
mp-675942,AgClO2,0.0,0
mp-24302,CdAs2HF13,3.9677,0
mp-12315,DyBO3,5.3594,0
mp-7149,Na2LiN,0.0,0
mp-1002573,MnHO2,0.6677000000000001,0
mp-1015814,LiMg2Al,0.0,0
mp-1027780,Te2Mo3WS6,0.0,0
mp-753277,LiAgF2,1.206699999999999,0
mp-862794,K2Pu2O5,0.0,0
mp-5614,Li3BS3,3.0495,0
mp-30435,BaZn2,0.0,0
mp-765729,Co2O3F,0.0,0
mp-740740,Na2ZnP(H5O4)3,4.1654,0
mp-570268,MnSbSe2I,0.532,0
mp-667283,Sr5Re3ClO15,2.3364,0
mp-27742,K2CdO2,1.3576,0
mp-782680,VO2F,1.1084,0
mp-782695,Li4CoOF5,0.0,0
mp-766870,Mn5O9F,0.6072000000000001,0
mp-769671,LiVPCO7,1.4824,0
mp-10199,Mn(NbS2)3,0.0,0
mp-568992,ZrIr,0.0,0
mp-771128,Li3LaNiO4,2.5876,0
mp-720312,Na2B5H3O10,4.9795,0
mp-763707,Li4Ti3VO8,0.0,0
mp-777294,Bi2(SO4)3,3.7173,0
mp-31360,K2Ta3Cl9,1.4543,0
mp-22167,Zr6Ga2Co,0.0,0
mp-569480,URe2,0.0,0
mp-755821,Li5Cu(PO4)2,1.8895,0
mp-556001,NaBeSi3HO8,4.978099999999999,0
mp-977205,NaTl2Pd,0.0,0
mp-771667,LiV2NiO6,0.0,0
mp-675781,Cu3(Mo3S4)4,0.0,0
mp-771989,Mn3NbO8,0.0,0
mp-759333,Na7Ti11O24,0.0,0
mp-2330,Nb2Se3,0.0,0
mp-776878,NbFe3Cu2(PO4)6,0.0,0
mp-768152,NaZrPCO7,4.0075,0
mp-1029233,Te4MoW3(SeS)2,0.0,0
mp-779184,Li3MnV(PO4)3,0.4311,0
mp-769002,Li2BiO3,0.0,0
mp-868490,Ti3Co2P6WO24,0.0,0
mp-8630,SbIrS,1.3963,0
mp-9195,BaCuSeF,1.4265,0
mp-772535,LiNb13O33,1.707,0
mp-556179,Pr3Si2S8Cl,2.7393,0
mp-699888,Na2TiFe(PO4)3,2.4985,0
mp-23015,Cs3Mo2Br9,1.0076,0
mp-4164,Nd2Co14B,0.0,0
mp-773169,Li5Fe5(PO4)6,2.1622,0
mp-1015811,AlCo2Si,0.0,0
mp-770775,Li3V5O14,2.3933,0
mp-775006,Mn2CrO6,0.5397999999999991,0
mp-20666,SmIn2Rh,0.0,0
mp-18686,ZrCr5P3,0.0,0
mp-25603,LiNi(WO4)2,0.0,0
mp-30571,Tl2Au,0.0,0
mp-555948,C37F21,2.018,0
mp-722780,Pr2P3(HO2)5,5.6653,0
mp-29484,K4HgAs2,0.6976000000000001,0
mp-557719,PbS,2.0786,0
mp-613384,CsIO3,0.0,0
mp-1018948,Re2N,0.0,0
mp-581161,VPO5,1.962799999999999,0
mp-764366,LiCoCuO4,0.0,0
mp-28024,YSiPd2,0.0,0
mp-675672,Zr5Sc2O13,3.647,0
mp-779973,Hf2N2O,2.080699999999999,0
mp-30130,Bi4I2O5,2.2374,0
mp-780288,Li3Si2(NiO4)2,1.0224,0
mp-557599,Rb2Bi(ClO4)5,4.0938,0
mp-38102,Na3CeF7,2.6973000000000003,0
mp-29420,Hf(Se2Cl3)2,1.3131,0
mp-14169,Li4UF8,0.3374,0
mp-640391,Tm5NiPb3,0.0,0
mp-4819,MgGeO3,2.5261,0
mp-766390,Li5BiS4,1.8897,0
mp-10298,Sm(SiPt)2,0.0,0
mp-643356,SrH2Br2O,4.175800000000001,0
mp-1027134,Te2MoW3(Se2S)2,0.0,0
mp-541557,Lu2Fe3Si5,0.0,0
mp-18744,Sr2ErMoO6,1.234099999999999,0
mp-17085,Rb2Zr3OF12,5.3336,0
mp-540741,Fe4Bi2O9,1.895699999999999,0
mp-542785,MgH6(CO3)2,4.8736,0
mp-3496,S3(NO)2,1.6922,0
mp-542417,Cs2MgH12(SO7)2,5.0352,0
mp-27482,Ag4P2S7,1.6476,0
mp-6959,Ga2NiS4,0.0,0
mp-14249,Th(PS3)2,2.4371,0
mp-762851,Li3Co2(SiO4)2,0.3763,0
mp-8610,Li8PtO6,2.1611,0
mp-980200,Zn3Rh,0.0,0
mp-673644,Tb2S3,1.872099999999999,0
mp-555945,H24OsC8(NF3)2,0.1743,0
mp-8568,Ca4PtO6,2.391699999999999,0
mp-730446,AlH10SO9F,5.459199999999999,0
mp-9873,EuZnGe,0.0,0
mp-557133,Cs2KMoF6,4.1117,0
mp-27331,K3GeTe3,1.0607,0
mp-16789,Yb2S3,0.0,0
mp-41829,BaNdNiSbO6,2.5993,0
mp-780206,LiFePH2O5,3.3225,0
mp-675645,Tb2PbS4,2.0344,0
mp-758814,CaAs2H6F18,4.9837,0
mp-543019,GdNi2,0.0,0
mp-32641,LiS,0.0,0
mp-579616,La2Si4CN6,0.0,0
mp-13350,RbUAgS3,0.0,0
mp-866115,Be2PdRh,0.0,0
mp-27595,K2ReF8,1.0682,0
mp-765391,LiNiPO4,3.2237,0
mp-1030160,Te6Mo3WSe2,0.362099999999999,0
mp-566719,V2ZnPbO7,2.4032,0
mp-753939,LiSnPO4,3.498299999999999,0
mp-779704,Si(HgO2)2,1.2322,0
mp-761825,LiSb(TeO4)3,1.394599999999999,0
mp-849967,Mn4O7F,0.0,0
mp-3822,SrCO3,4.425400000000001,0
mp-759382,Li2Ti7Nb6O30,2.2723,0
mp-1019055,ReN2,0.0,0
mp-3608,LuAgSn,0.0,0
mp-989529,KRb2InCl6,3.5425,0
mp-667360,CsSbOF4,3.574899999999999,0
mp-974938,Rb3Li,0.0,0
mp-28407,SBr2O,2.732,0
mp-778114,Sm2Ge2O7,2.5577,0
mp-778915,Ca5W3O14,2.3675,0
mp-673252,Mo3N2,0.0,0
mp-570803,Ba2Ge(TeSe)2,0.8347000000000001,0
mp-13993,Ti3NiS6,0.0,0
mp-767234,Li4Fe2Co3Cu3O16,0.0,0
mp-675593,K3(VS2)5,0.0,0
mp-675449,Pt4(O3F8)3,0.0,0
mp-1001112,Na2H3CO6,3.7708,0
mp-763037,Fe4O3F5,1.5695,0
mp-764652,LiFe2(BO3)2,1.2226,0
mp-558139,CuS,0.0,0
mp-703393,PH8SN3O,3.4468,0
mp-561304,KAg3As2S5,1.682299999999999,0
mp-696590,TiH8(NF3)2,4.7166999999999994,0
mp-865565,CsSn3,0.0,0
mp-770333,Li2VBO4,2.2750999999999992,0
mp-6509,Sr3GaO4F,3.6831,0
mp-754208,ErInO3,2.5532,0
mp-28507,La8Nb7S22,0.0,0
mp-568170,TbCl3,4.3206,0
mp-559083,Ca2MgSi2O7,4.6042,0
mp-764595,Na2V2O5,1.2664,0
mp-761024,Na2Cd2O3,0.385499999999999,0
mp-10854,Tb(BC)2,0.0,0
mp-755355,La2Pr2O7,0.0,0
mp-774658,LiSnPO4,3.215,0
mp-567492,Ce2WC2,0.0,0
mp-766754,Li2NiP2O7,2.472299999999999,0
mp-18762,Na4CoO3,1.112599999999999,0
mp-567163,K2UMo(IO6)2,2.1943,0
mp-762720,Li2Mn2P2O9,0.7149000000000001,0
mp-557381,Rb3U3Ge2O13,0.533399999999999,0
mp-721314,NaH2SO4,5.3052,0
mp-15208,Nb4GaSe8,0.0,0
mp-30671,Ti2Ga,0.0,0
mp-505155,UCr5P3,0.0,0
mp-23694,LiBH,0.0,0
mp-7788,Er2Co12P7,0.0,0
mp-690847,AsH2C2NCl2O,0.4762,0
mp-556353,Rb2NaNiF6,0.0,0
mp-766348,BaCaI4,3.6308,0
mp-777552,Fe6O5F7,1.1215,0
mp-21183,Ba(InTe2)2,0.9628,0
mp-759367,YbNdO2,0.0,0
mp-634809,U(OF)2,1.7567,0
mp-978508,Si3Os,0.0,0
mp-770982,Li2VFeO4,1.1618,0
mp-5702,Cu3SbS4,0.0,0
mp-2033,Ni3N,0.0,0
mp-614455,GdCu,0.0,0
mp-555844,MnSbS2Cl,0.8681999999999991,0
mp-30673,Ti2Ga3,0.0,0
mp-11017,KCd(NO2)3,2.305,0
mp-15355,U(BRu)4,0.0,0
mp-766877,Si6Bi9O26,0.0,0
mp-30879,Tb5Tl3,0.0,0
mp-2465,DyPt3,0.0,0
mp-17586,CdS2O7,4.036099999999999,0
mp-972051,YbGa2Pd,0.0,0
mp-8547,PdPtF6,0.7715000000000001,0
mp-583771,Ce4MnSe6O,0.0,0
mp-570054,CdI2,2.3541,0
mp-760507,AsRhO4,0.0,0
mp-850170,Li3Fe9O5F11,1.944699999999999,0
mp-3980,LiSbF6,4.933400000000001,0
mp-767037,LiV(PO4)2,1.0161,0
mp-770736,Na4Cr2As(CO4)4,0.0,0
mp-765754,Li4Ti3Cr3(TeO8)2,0.3173,0
mp-764782,Na5WO5,0.0,0
mp-14892,Rb9Fe2Se7,0.4288,0
mp-558161,NaMo2(PO4)3,0.0,0
mp-30002,Sc(IO3)3,3.8452,0
mp-757663,LiSn(PO3)4,0.0,0
mp-759,La2Sb,0.0,0
mp-7538,LaErO3,4.394499999999999,0
mp-1028674,Te4MoW3(SeS)2,0.0,0
mp-3991,UMoC2,0.0,0
mp-773383,V2Cr3Sb3O16,1.4335,0
mvc-4973,CaMo2O5,1.0179,0
mp-605437,FeHO2,1.9678,0
mp-573498,Yb(AlGa)2,0.0,0
mp-673833,Li7VAs4,0.893,0
mp-30578,DyCu5,0.0,0
mp-626564,Ca(H8O5)2,3.7376,0
mp-556725,CuH8C2Br3NO,0.0,0
mp-585416,Co3(PO4)4,0.0221,0
mp-6332,Li2TiSiO5,3.215299999999999,0
mp-32787,Ho2S3,1.9342,0
mp-755322,BaNa6O4,1.5878,0
mp-568938,Pr,0.0,0
mp-21848,F2,0.0,0
mp-3502,Zn2Te3O8,3.2903,0
mp-7199,RbPrTe4,0.185999999999999,0
mp-571313,Hf(SeCl6)2,2.7918000000000003,0
mp-29819,Ba2Si3Ni,0.0,0
mp-17973,Cs3GeF7,4.3869,0
mp-863674,ErMgHg2,0.0,0
mp-4667,ZrSnRh,0.0,0
mp-29727,Ta4O,0.0,0
mp-979426,YHoRu2,0.0,0
mp-720718,CaMgB6(HO)22,4.9561,0
mp-866691,La2PC,0.0,0
mp-972324,Tc3As,0.0,0
mp-3443,Cd(GaO2)2,1.5793,0
mp-754109,PrAsO4,3.7516,0
mp-2301,NiP3,0.0,0
mp-2538,Y5Si3,0.0,0
mp-743609,NiH12(BrO6)2,0.0,0
mp-510602,FeSiO3,2.6283,0
mp-769777,NbVO4,1.347,0
mp-1029044,Te2MoW3(SeS2)2,0.0,0
mp-1029776,Li2GeN2,2.6889,0
mp-763847,RbLiMnP3HO10,3.355499999999999,0
mp-16264,LiCaSb,0.6443000000000001,0
mp-19360,LuCrO4,0.2333,0
mp-555284,Ba2NdAlO5,3.6856,0
mp-764841,LiVO2F,2.4218,0
mp-4208,Ca2RuO4,0.0,0
mp-29956,Hg3(SI)2,1.3129,0
mp-1009533,PdC,0.0,0
mp-556106,SrB2F8,8.145199999999999,0
mp-775462,LiFeCuO4,0.0,0
mp-13915,LiNi2Sn,0.0,0
mp-12510,LaSnPd,0.0,0
mp-865793,LiSc2Rh,0.0,0
mp-674465,K2SrCl4,4.988099999999999,0
mp-764305,Mn2OF2,1.1644,0
mp-868004,LiNi2P3O10,3.6768,0
mp-746817,NaV2P2(H4O7)2,0.0,0
mp-555591,SrLiAlF6,7.1824,0
mp-773362,Li2V6O15,0.0696,0
mp-541044,CsYO2,2.8477,0
mp-541568,Sr2Li3NbN4,2.1148,0
mp-756817,Li5Cu5(SbO6)2,0.0,0
mp-768074,LiTaWO6,3.2939,0
mp-17638,Rb3SbSe4,1.3317,0
mp-642535,Cs4Sb14S23,1.373299999999999,0
mp-24916,GdCrO4,0.6165,0
mp-867744,LiTi3O4,0.0,0
mp-756460,Ga2HgO4,1.315,0
mp-684021,Sn4Sb6S13,0.601399999999999,0
mp-978093,Ho2S3,2.4745,0
mp-976799,Ni3Bi,0.0,0
mp-300,YbPt3,0.0,0
mp-752420,Ba3Y2F12,7.0439,0
mp-5819,Pr(NiGe)2,0.0,0
mp-763499,Li2V(CO3)3,2.3544,0
mp-767856,Li5V12O32,0.0,0
mp-19048,BaWO4,4.8822,0
mp-773141,BaLaCl5,3.9903,0
mp-559928,SiO2,5.4895,0
mp-620569,K2Zn(CN)4,5.8898,0
mp-22040,Sn7Ir3,0.0,0
mp-778351,Li10Mn3F16,3.3565,0
mp-772869,Ta7InO19,2.0335,0
mp-631317,NaIrPb,0.0,0
mp-1016926,ZnIrO3,0.0,0
mp-540418,LiMnPO4,3.4653,0
mp-775196,Li2MnCr3O8,0.276199999999999,0
mp-31089,Ho2Pd2Pb,0.0,0
mp-25469,AlCl3,5.263,0
mp-973286,LiLu2Pd,0.0,0
mp-23315,IO3,1.8978,0
mp-554702,NaZr2NiF11,5.6362,0
mp-21124,SrIn4Pt,0.0,0
mp-10128,ThGe2,0.0,0
mp-675902,YCuSe2,1.070499999999999,0
mp-558302,Bi5BrO7,2.808,0
mp-555370,V(MoS2)2,0.0,0
mp-583071,CaAlH5,3.351899999999999,0
mp-672238,CeCuSb2,0.0,0
mp-19132,HgWO4,2.279899999999999,0
mp-9925,Ca2Sb,0.0,0
mp-776032,Ba2YI7,2.9006000000000003,0
mp-684641,Fe2S,0.0,0
mp-708992,AlH20C2S2NO14,5.3862,0
mp-5399,Tb(FeSi)2,0.0,0
mp-568863,LiEu2CBr3N2,0.7450999999999991,0
mp-766797,Li3Mn2(CoO4)2,0.0,0
mp-14484,KNaLi2(SO4)2,5.297099999999999,0
mp-998745,TlZnF3,3.9139,0
mp-607077,Ce(Al4Fe)2,0.0,0
mp-542897,BaIrO3,0.0,0
mp-6167,Ba2NdNbO6,2.985,0
mp-765377,Li2VFeP2(HO5)2,1.7307,0
mp-691117,SrLaTiMnO6,0.0,0
mp-624009,Fe2TeWC10SeO10,1.912,0
mp-14648,NaZnPO4,3.854,0
mp-555818,Cu2SiPbS4,1.3388,0
mp-767025,Li2MnO2F,1.084299999999999,0
mp-22906,CsBr,4.2433,0
mp-1557,Mg3Au,0.0,0
mp-568796,RbYbI3,3.605299999999999,0
mp-775289,Mn3CrCu2(PO4)6,0.0,0
mp-26897,LiSn(PO3)3,3.1143,0
mp-989514,Cs2NaSbCl6,3.0473,0
mp-570112,Cr3C2,0.0,0
mp-2920,LaAlO3,4.0189,0
mp-756093,Na12NbO7,0.0,0
mp-765046,Li4V2OF7,0.9141999999999992,0
mp-17888,K2Zr3OF12,5.4252,0
mp-695601,Na7Al12Si12H6ClO48,3.6089,0
mp-638765,Al2O3,0.682299999999999,0
mp-767998,Mn9CdO10,0.0,0
mp-752666,LiAg2F4,0.0,0
mp-25460,Li3CuPCO7,0.1737,0
mp-758101,Li4Cu3F10,0.0,0
mp-28885,PSe,2.242099999999999,0
mp-773689,NaLi2FePCO7,3.8388,0
mp-570512,LiWCl6,0.0,0
mp-555349,La2CO5,3.9487,0
mp-30058,TlSbO3,2.4341,0
mp-774086,Li2Mn2FeO6,0.0,0
mp-754710,Sr2CaI6,3.667099999999999,0
mp-582227,Eu(MnSb)2,0.0,0
mp-972868,SiAu3,0.0,0
mp-1823,Ti3Al,0.0,0
mp-5426,ErB3Mo,0.0,0
mp-753315,Mg3ZnO4,3.1526,0
mp-568284,SrI2,3.801999999999999,0
mp-981365,V2ReRu,0.0,0
mp-4678,Zr2AlN,0.0,0
mp-667314,Ba9(TaN6)2,1.2429,0
mp-754199,BaSrI4,2.8453,0
mp-975726,PrAl4Co,0.0,0
mp-557406,NaB3O5,5.2573,0
mp-571371,CsK2BiCl6,3.916,0
mp-18258,BaTb2O4,3.2026,0
mp-30809,Th7Ni3,0.0,0
mp-27773,H5IO6,2.3706,0
mp-10638,ZrSb,0.0,0
mp-8594,Ag7PSe6,0.441199999999999,0
mp-22984,NaBiO2,1.135,0
mp-680048,RbW3Br7,2.6942,0
mp-756721,NaBi5O8,2.2792,0
mp-30004,Rb4Br2O,0.5864,0
mp-1027053,Te4Mo3W(SeS)2,0.134199999999999,0
mp-769731,VBO4,2.2086,0
mp-1335,VFe,0.0,0
mp-5626,K3SbTe3,1.711,0
mp-977325,Np3Be,0.0,0
mp-549970,Ba2ZnReO6,0.0,0
mp-19096,Ba2VO4,1.524499999999999,0
mp-775230,Li3CoPCO7,2.8354,0
mp-770507,Li4Ti3Mn3(NiO8)2,1.1058,0
mp-23207,ClO2,0.964,0
mp-766765,LiFePO4,3.6723,0
mp-697313,Al24Tl10Cd7(SiO4)24,2.6653,0
mp-672233,N2,6.5645,0
mp-1018668,CeTlCd,0.0,0
mp-12860,Na3Cu2SbO6,0.0,0
mp-763932,Li4Ti3Fe2Ni3O16,0.0,0
mp-771110,Li4Mn5P6WO24,2.4972,0
mp-554765,BaSb2F12,4.0459,0
mp-864975,Mg2PdPt,0.0,0
mp-778735,Mn6OF11,0.394599999999999,0
mp-17908,Ba2TiS4,2.096799999999999,0
mp-31141,SrBiAu,0.0,0
mp-766965,Li2MnOF3,1.467099999999999,0
mp-770799,Li5NbO5,3.9186,0
mp-1023934,MoSe2,1.4317,0
mp-570590,CdBiSe2Br,1.3868,0
mp-778538,Mn6O5F7,0.0,0
mp-31052,LaBPt2,0.0,0
mp-21156,TbPb3,0.0,0
mp-23306,CuI,0.0,0
mp-621945,La2Ge2O7,3.7144,0
mp-2498,PrOs2,0.0,0
mp-558707,K2UAs2O9,2.4232,0
mp-778229,Li9Cr3(WO4)7,0.0,0
mp-29422,HfCl4,4.1644,0
mp-769937,MnCrO4,1.0087,0
mp-10021,Ga,0.0,0
mp-758054,LiAgF4,1.0302,0
mp-768765,Li2Bi2B2O7,3.1397,0
mp-850761,Li2MnFe(BO3)2,3.148,0
mp-17243,Pr3CuSnSe7,1.2305,0
mp-773610,Na2FeAsCO7,2.141899999999999,0
mp-779254,Co2O3F,0.0,0
mp-3995,La(CuSi)2,0.0,0
mp-566954,VH9C3O4,2.6859,0
mp-864834,NpSnRh2,0.0,0
mp-21242,LiYbPb,0.0,0
mp-1019719,CsSi2BO6,5.2589000000000015,0
mp-763052,Fe2OF3,0.9197999999999992,0
mp-9124,LiZnAs,0.547499999999999,0
mp-772329,Li2Cr3NiO8,0.4205,0
mp-18204,Ba5Yb8Zn4O21,0.0,0
mp-28927,Ba(NiP2)2,0.0,0
mp-697139,PHN2,4.732799999999999,0
mp-9690,Ca(AlGa)2,0.0,0
mp-769488,Na5Fe2P2(CO7)2,1.388799999999999,0
mp-631571,Bi2OsAu,0.0,0
mp-771486,Li5FeO4,2.9148,0
mp-568546,In5Br7,2.0724,0
mp-974066,Nd3Sm,0.0,0
mp-1267,NaC,3.3846,0
mp-17562,Sr3Sc(BO3)3,4.635499999999999,0
mp-1016144,MgMn3O6,0.0,0
mp-763863,Li4Mn3Nb3(SnO8)2,0.0,0
mp-1757,DyFe2,0.0,0
mp-772381,V2SiO4,1.5873,0
mp-978278,Na(BH)6,5.6439,0
mp-556418,AlSCl3O2,3.9643,0
mp-697742,MnP2O7,1.069,0
mp-21964,TlCu7S4,0.6768000000000001,0
mp-706616,ZnH8(O2F)2,4.8552,0
mp-767106,Li5Mn5O9F,0.7522000000000001,0
mp-705305,V(PO3)3,1.9532999999999991,0
mp-973626,Hg3Au,0.0,0
mp-28084,Rb2PdBr6,0.619,0
mp-781965,V2OF5,1.7342,0
mp-764214,Li7VO5F,1.8857,0
mp-8597,ScB2C,0.0,0
mp-541766,Rb3InP2,0.507099999999999,0
mp-623092,Gd4Au2O9,1.8748999999999991,0
